"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083308713&doi=10.1016%2fj.cmi.2020.03.026&partnerID=40&md5=ed9d13de874317cdddfb05fc8ca863a6"",""basic reproduction number"	 clinical feature	 coronavirus disease 2019	 human	 Middle East respiratory syndrome	 mortality rate	 pathogenesis	 pathogenicity	 phylogeny	 priority journal	 Review	 severe acute respiratory syndrome	 virus transmission	 Betacoronavirus	 complication	 Coronavirus infection	 genetics	 mortality	 pandemic	 SARS coronavirus	 severe acute respiratory syndrome	 virus attachment	" clinical feature; coronavirus disease 2019; human; Middle East respiratory syndrome; mortality rate; pathogenesis; pathogenicity; phylogeny; priority journal; Review; severe acute respiratory syndrome; virus transmission; Betacoronavirus; complication; Coronavirus infection; genetics; mortality; pandemic; SARS coronavirus; severe acute respiratory syndrome"	 Basic Reproduction Number	 Betacoronavirus	 Coronavirus Infections	 Humans	 Pandemics	 Phylogeny	 Pneumonia, Viral	 SARS Virus	 Severe Acute Respiratory Syndrome	" Virus Attachment"""																																																																																																																																																																																																						
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084981866&doi=10.1096%2ffj.202001025&partnerID=40&md5=8ce389b5e06cf266aa961995fcd6bbee"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865801&doi=10.1111%2fjth.14859&partnerID=40&md5=cada86de17deed8d1720a6857fbbf447"",""D dimer"	 biological marker	 fibrin degradation product	 fibrin fragment D	 adult	 aged	 Article	 blood sampling	 China	 clinical assessment	 controlled study	 coronavirus disease 2019	 female	 hospital admission	 hospital mortality	 hospitalization	 human	 human cell	 incidence	 laboratory test	 major clinical study	 male	" biological marker; fibrin degradation product; fibrin fragment D; adult; aged; Article; blood sampling; China; clinical assessment; controlled study; coronavirus disease 2019; female; hospital admission; hospital mortality; hospitalization; human; human cell; incidence; laboratory test; major clinical study"	 predictive value	 priority journal	 protein blood level	 retrospective study	 sensitivity and specificity	 Betacoronavirus	 blood	 Coronavirus infection	 early diagnosis	 middle aged	 mortality	 pandemic	 pathogenicity	 prognosis	 risk assessment	 risk factor	 time factor	 virology	 virus pneumonia	 Aged	 Betacoronavirus	 Biomarkers	 China	 Coronavirus Infections	 Early Diagnosis	 Female	 Fibrin Fibrinogen Degradation Products	 Hospital Mortality	 Humans	 Male	 Middle Aged	 Pandemics	 Patient Admission	 Pneumonia, Viral	 Predictive Value of Tests	 Prognosis	 Retrospective Studies	 Risk Assessment	 Risk Factors	" Time Factors"""																																																																																																																																																																								
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617238&doi=10.1038%2fs41577-020-0331-4&partnerID=40&md5=ab20595163388dfd09f60a2639750c05"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086345253&doi=10.1111%2fjocs.14657&partnerID=40&md5=f8a9dae9f81a81c718a8d9c14c40f2c7"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616442&doi=10.1111%2f1462-2920.15039&partnerID=40&md5=181491a0c498c4d416558802b44db449"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084146982&doi=10.1016%2fj.jiac.2020.04.007&partnerID=40&md5=f7715a7c98ca47d0d743ec157641a2b9"",""azithromycin"	 ceftriaxone	 ciclesonide	 lopinavir plus ritonavir	 oxygen	 ciclesonide	 glucocorticoid	 pregnane derivative	 aged	 antiviral activity	 antiviral therapy	 arthralgia	 Article	 bronchiectasis	 case report	 cell proliferation	 clinical article	 computer assisted tomography	 coronavirus disease 2019	 coughing	 crackle	 diarrhea	" ceftriaxone; ciclesonide; lopinavir plus ritonavir; oxygen; ciclesonide; glucocorticoid; pregnane derivative; aged; antiviral activity; antiviral therapy; arthralgia; Article; bronchiectasis; case report; cell proliferation; clinical article; computer assisted tomography; coronavirus disease 2019; coughing; crackle"	 disease severity	 drug dose increase	 drug withdrawal	 fatigue	 female	 fever	 general condition improvement	 human	 hypertransaminasemia	 hypoxemia	 inflammation	 loss of appetite	 lung calcification	 lung cavitation	 malaise	 male	 nonhuman	 nose smear	 oxygen tension	 oxygenation	 polymerase chain reaction	 Severe acute respiratory syndrome coronavirus 2	 sore throat	 therapy effect	 thorax radiography	 throat culture	 toxic hepatitis	 Betacoronavirus	 Coronavirus infection	 diagnostic imaging	 inhalational drug administration	 lung	 pandemic	 ship	 virus pneumonia	 x-ray computed tomography	 Administration, Inhalation	 Aged	 Betacoronavirus	 Coronavirus Infections	 Female	 Glucocorticoids	 Humans	 Lung	 Male	 Pandemics	 Pneumonia, Viral	 Pregnenediones	 Radiography, Thoracic	 Ships	" Tomography, X-Ray Computed"""																																																																																																																																																													
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865807&doi=10.1097%2fFJC.0000000000000840&partnerID=40&md5=373abec1783242345e23b615af26611b"",""angiotensin converting enzyme 2"	 angiotensin receptor antagonist	 dipeptidyl carboxypeptidase	 dipeptidyl carboxypeptidase inhibitor	 mineralocorticoid antagonist	 animal	 Betacoronavirus	 cardiovascular disease	 cardiovascular function	 Coronavirus infection	 drug effect	 human	 isolation and purification	 metabolism	 pandemic	 pathophysiology	 renin angiotensin aldosterone system	 virology	 virus pneumonia	 Angiotensin Receptor Antagonists	 Angiotensin-Converting Enzyme Inhibitors	 Animals	" angiotensin receptor antagonist; dipeptidyl carboxypeptidase; dipeptidyl carboxypeptidase inhibitor; mineralocorticoid antagonist; animal; Betacoronavirus; cardiovascular disease; cardiovascular function; Coronavirus infection; drug effect; human; isolation and purification; metabolism; pandemic; pathophysiology; renin angiotensin aldosterone system; virology; virus pneumonia; Angiotensin Receptor Antagonists; Angiotensin-Converting Enzyme Inhibitors"	 Cardiovascular Diseases	 Cardiovascular Physiological Phenomena	 Coronavirus Infections	 Humans	 Mineralocorticoid Receptor Antagonists	 Pandemics	 Peptidyl-Dipeptidase A	 Pneumonia, Viral	" Renin-Angiotensin System"""																																																																																																																																																																																																							
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084982988&doi=10.4269%2fajtmh.20-0266&partnerID=40&md5=a948cccd6b3100a07770b45773ba8027"","																						";;;;;;;;;;;;;;;;;;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083843180&doi=10.1016%2fj.anndiagpath.2020.151529&partnerID=40&md5=3740f59b2c4f335d99387ae1258f1953"",""CD59 antigen"	 complement component C3d	 complement component C4d	 complement membrane attack complex	 virus RNA	 virus spike protein	 adult	 Article	 clinical article	 complement activation	 complement deposition	 controlled study	 coronavirus disease 2019	 decidua	 female	 fetus circulation	 histopathology	 human	 human tissue	 immunohistochemistry	 placenta	 priority journal	" complement component C3d; complement component C4d; complement membrane attack complex; virus RNA; virus spike protein; adult; Article; clinical article; complement activation; complement deposition; controlled study; coronavirus disease 2019; decidua; female; fetus circulation; histopathology; human; human tissue; immunohistochemistry; placenta"	" virus spike"""																																																																																																																																																																																																															
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083789238&doi=10.1007%2fs10096-020-03874-z&partnerID=40&md5=4c2fc78677b73d44ff61980172a30880"",""Betacoronavirus"	 China	 Coronavirus infection	 epidemic	 human	 isolation and purification	 pandemic	 pathology	 prognosis	 virus pneumonia	 Betacoronavirus	 China	 Coronavirus Infections	 Disease Outbreaks	 Humans	 Pandemics	 Pneumonia, Viral	" Prognosis"""					" China; Coronavirus infection; epidemic; human; isolation and purification; pandemic; pathology; prognosis; virus pneumonia; Betacoronavirus; China; Coronavirus Infections; Disease Outbreaks; Humans; Pandemics; Pneumonia, Viral; Prognosis"";;;"																																																																																																																																																																																																																
"2020,""https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083268551&doi=10.1016%2fj.jinf.2020.03.037&partnerID=40&md5=1abf74fa12b87660ba110f0d43aca64c"",""chloroquine"	 corticosteroid	 eritoran	 gamma interferon	 gamma interferon inducible protein 10	 immunoglobulin	 interferon	 interferon lambda	 interleukin 1 receptor blocking agent	 interleukin 10	 interleukin 1beta	 interleukin 2 receptor	 interleukin 4	 interleukin 6	 macrophage inflammatory protein 1alpha	 monocyte chemotactic protein 1	 siponimod	 small interfering RNA	 tocilizumab	 tumor necrosis factor	 tumor necrosis factor inhibitor	 ulinastatin	" corticosteroid; eritoran; gamma interferon; gamma interferon inducible protein 10; immunoglobulin; interferon; interferon lambda; interleukin 1 receptor blocking agent; interleukin 10; interleukin 1beta; interleukin 2 receptor; interleukin 4; interleukin 6; macrophage inflammatory protein 1alpha; monocyte chemotactic protein 1; siponimod; small interfering RNA; tocilizumab; tumor necrosis factor; tumor necrosis factor inhibitor"	 antiinflammatory agent	 blood vessel permeability	 coronavirus disease 2019	 critically ill patient	 cytokine storm	 hemodialysis	 human	 immunomodulation	 inflammation	 intensive care unit	 macrophage	 mesenchymal stem cell transplantation	 nonhuman	 pathogenesis	 protein expression	 Review	 Severe acute respiratory syndrome coronavirus 2	 Betacoronavirus	 complication	 Coronavirus infection	 critical illness	 cytokine release syndrome	 immunology	 pandemic	 pathophysiology	 virus pneumonia	 Anti-Inflammatory Agents	 Betacoronavirus	 Coronavirus Infections	 Critical Illness	 Cytokine Release Syndrome	 Humans	 Pandemics	" Pneumonia, Viral"""																																																																																																																																																																														
