Title,Link
"A systematic review on the efficacy and safety of chloroquine for the treatment of COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081702276&doi=10.1016%2fj.jcrc.2020.03.005&partnerID=40&md5=afc5b617ea6e0e71aa48ec2cc302e276"
"Pharmacologic Treatment of Transplant Recipients Infected With SARS-CoV-2: Considerations Regarding Therapeutic Drug Monitoring and Drug-Drug Interactions","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865713&doi=10.1097%2fFTD.0000000000000761&partnerID=40&md5=1c118ebee5654f0c36305507050142e1"
"SARS-CoV-2 infection (COVID-19): what can we expect? [SARS-CoV-2-Infektion (COVID-19): Was kommt auf uns zu?]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007705&doi=10.1055%2fa-1114-3699&partnerID=40&md5=f8df13560ed58a262845276a3a0317bf"
"Oral Methioninase for Covid-19 Methionine-restriction Therapy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086007863&doi=10.21873%2finvivo.11948&partnerID=40&md5=f8ed32896ee6ba74336bb572cec1b8f8"
"Thrombocytopenia and its association with mortality in patients with COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865865&doi=10.1111%2fjth.14848&partnerID=40&md5=13dd6a4f7c3a5b716f66611dd324e8d2"
"The SARS-CoV-2 Vaccine Pipeline: an Overview","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081614187&doi=10.1007%2fs40475-020-00201-6&partnerID=40&md5=6594991fc09fbadf108d82da2827020e"
"Repurposing Quaternary Ammonium Compounds as Potential Treatments for COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085305168&doi=10.1007%2fs11095-020-02842-8&partnerID=40&md5=ed4c2383142f79d95308e642cafdb723"
"Clinical features of pediatric patients with coronavirus disease (COVID-19)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083885463&doi=10.1016%2fj.jcv.2020.104377&partnerID=40&md5=f3e3302289c1ed434b455b5060ecfd7c"
"Temporary hyposmia in COVID-19 patients [Temporäre Hyposmie bei COVID-19-Patienten]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085341353&doi=10.1007%2fs00106-020-00891-4&partnerID=40&md5=5791fb76680997977f16a3cd789538c9"
"The isolation period should be longer: Lesson from a child infected with SARS-CoV-2 in Chongqing, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082947839&doi=10.1002%2fppul.24763&partnerID=40&md5=2409e1038221e1103fc08af2943e66a1"
"The FDA-approved drug ivermectin inhibits the replication of SARS-CoV-2 in vitro","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083177968&doi=10.1016%2fj.antiviral.2020.104787&partnerID=40&md5=c7397c686304861228a71eee00a97727"
"Achilles' heel of the killer virus: the highly important molecular targets for hitting SARS-CoV-2 that causes COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083997924&doi=10.1007%2fs13738-020-01939-6&partnerID=40&md5=abd34d454b2783248b56e4465deaa71a"
"Human Gene Sequences in SARS-CoV-2 and Other Viruses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086051123&doi=10.21873%2finvivo.11954&partnerID=40&md5=12b396d25bc1464deb1c191af0b2cee1"
"Currently available intravenous immunoglobulin contains antibodies reacting against severe acute respiratory syndrome coronavirus 2 antigens","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086052085&doi=10.2217%2fimt-2020-0095&partnerID=40&md5=087fc1942b5b0a3033403b3c97ca937d"
"Clinico-pathogenesis of COVID-19 in children","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086158035&partnerID=40&md5=f707bb20907074c10752267d0f17bdf8"
"Early institutional head and neck oncologic and microvascular surgery practice patterns across the United States during the SARS-CoV-2 (COVID19) pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084001795&doi=10.1002%2fhed.26189&partnerID=40&md5=3860526588336fbd98d8f5e23bc191ca"
"Development of Reverse Transcription Loop-Mediated Isothermal Amplification Assays Targeting Severe Acute Respiratory Syndrome Coronavirus 2 (SARS-CoV-2)","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865744&doi=10.1016%2fj.jmoldx.2020.03.006&partnerID=40&md5=c81221ee33cd35dcd6cc2a3cfd9939ef"
"Potential covalent drugs targeting the main protease of the SARS-CoV-2 coronavirus","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083244401&doi=10.1093%2fbioinformatics%2fbtaa224&partnerID=40&md5=6c22d6662b1e8a11f8810044fc5c9859"
"The “Historic Study” SOLIDARITY—Research’s Answer to the Sars-CoV-2 Pandemic [Die „historische Studie“ SOLIDARITY als Antwort der Forschung auf die Sars-CoV-2 Pandemie]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084591402&doi=10.1007%2fs00048-020-00257-5&partnerID=40&md5=b00307c833ccccd81d510b78dfd747c3"
"Viral RNA load as determined by cell culture as a management tool for discharge of SARS-CoV-2 patients from infectious disease wards","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084207153&doi=10.1007%2fs10096-020-03913-9&partnerID=40&md5=8c23f48b9e9f110346acf3c10ffb88a8"
"Glycaemic Control Among People with Type 1 Diabetes During Lockdown for the SARS-CoV-2 Outbreak in Italy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084425842&doi=10.1007%2fs13300-020-00829-7&partnerID=40&md5=a72c3e93dc1f68b52d6fa006da6e6756"
"SARS-CoV-2 variants: Relevance for symptom granularity, epidemiology, immunity (herd, vaccines), virus origin and containment?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616899&doi=10.1111%2f1462-2920.15053&partnerID=40&md5=f2bc2f41f7b39bc3254e90a6a35b8971"
"Remdesivir, lopinavir, emetine, and homoharringtonine inhibit SARS-CoV-2 replication in vitro","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083015280&doi=10.1016%2fj.antiviral.2020.104786&partnerID=40&md5=349454e6b8f3ef9f1a384893b1732aa8"
"Special care dentistry and covid-19 outbreak: What lesson should we learn?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086231484&doi=10.3390%2fdj8020046&partnerID=40&md5=c68ef10c9daedfe3fb3e88efdd40dc41"
"High risk of thrombosis in patients with severe SARS-CoV-2 infection: a multicenter prospective cohort study","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084748213&doi=10.1007%2fs00134-020-06062-x&partnerID=40&md5=a723469a18859e93263e19be8cbfc644"
"Binding of SARS-CoV-2 and angiotensin-converting enzyme 2: clinical implications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083865669&doi=10.1093%2fcvr%2fcvaa096&partnerID=40&md5=e43d4320cbc91e8d3e68f757975e389c"
"Diagnosis of SARS-CoV-2 infection based on CT scan vs RT-PCR: reflecting on experience from MERS-CoV","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083216329&doi=10.1016%2fj.jhin.2020.03.001&partnerID=40&md5=043638eb1c343de4b3713e80ccb3d84b"
"Human biases and the SARS-CoV-2 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083008023&doi=10.1016%2fj.iccn.2020.102861&partnerID=40&md5=2fe7134f17d5867e4caac736080d7974"
"Frequently asked questions regarding SARS-CoV-2 in cancer patients—recommendations for clinicians caring for patients with malignant diseases","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085136985&doi=10.1038%2fs41375-020-0832-y&partnerID=40&md5=92f78a0dbf9071748baa87d8295768c4"
"Transmission dynamics of the COVID-19 outbreak and effectiveness of government interventions: A data-driven analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081740101&doi=10.1002%2fjmv.25750&partnerID=40&md5=8177034c4f27d95ad1627be1bdc7da8a"
"Incidence and immunologic analysis of coronavirus disease (COVID-19) in hemodialysis patients: A single-center experience","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086026848&doi=10.6002%2fect.2020.0194&partnerID=40&md5=56e761065be51f58a4f1bd45691d2390"
"Coronavirus disease 2019 in pregnancy","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617459&doi=10.1016%2fj.ijid.2020.04.065&partnerID=40&md5=41273ce1c317db765ae27114d7190b00"
"Coronavirus membrane fusion mechanism offers a potential target for antiviral development","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083305394&doi=10.1016%2fj.antiviral.2020.104792&partnerID=40&md5=af32cfd354ceb8feac06077d0931a766"
"Criminalisation of transmission of SARS-CoV-2: A potential challenge to controlling the outbreak in South Africa","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085365904&doi=10.7196%2fSAMJ.2020V110I6.14753&partnerID=40&md5=474d671f975cf17bd4e004a7f9181d07"
"Chinese Society of Anesthesiology Expert Consensus on Anesthetic Management of Cardiac Surgical Patients With Suspected or Confirmed Coronavirus Disease 2019","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082870125&doi=10.1053%2fj.jvca.2020.03.026&partnerID=40&md5=c76348bd5cf13f409a677e5da86a1388"
"Potential False-Negative Nucleic Acid Testing Results for Severe Acute Respiratory Syndrome Coronavirus 2 from Thermal Inactivation of Samples with Low Viral Loads","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085145367&doi=10.1093%2fclinchem%2fhvaa091&partnerID=40&md5=d0a2e7b485745981b6f2a0f5455db45d"
"COVID-19 in Children: Clinical Approach and Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084007003&doi=10.1007%2fs12098-020-03292-1&partnerID=40&md5=6f24c57ff770f5e50b4f836c6bd737d1"
"Remdesivir and SARS-CoV-2: Structural requirements at both nsp12 RdRp and nsp14 Exonuclease active-sites","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083011007&doi=10.1016%2fj.antiviral.2020.104793&partnerID=40&md5=d7bd2dd2a4f91f15621897f5da2087be"
"Impact of corticosteroid therapy on outcomes of persons with SARS-CoV-2, SARS-CoV, or MERS-CoV infection: a systematic review and meta-analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616523&doi=10.1038%2fs41375-020-0848-3&partnerID=40&md5=5f27461ae9ae102aab9fb88ff8ee5e5e"
"Nanomaterials and nanotechnology-associated innovations against viral infections with a focus on coronaviruses","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086163458&doi=10.3390%2fnano10061072&partnerID=40&md5=c9f122bbfa91dc97fbe2bc4559a7bfe2"
"Characterization of the receptor-binding domain (RBD) of 2019 novel coronavirus: implication for development of RBD protein as a viral attachment inhibitor and vaccine","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082831503&doi=10.1038%2fs41423-020-0400-4&partnerID=40&md5=9df42b3579b65a90e4bfdd435ac37b42"
"Risk of nosocomial transmission of coronavirus disease 2019: an experience in a general ward setting in Hong Kong","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083185467&doi=10.1016%2fj.jhin.2020.03.036&partnerID=40&md5=a093fa5c9a1704ac853dcf3386538d92"
"The experience on coronavirus disease 2019 and cancer from an oncology hub institution in Milan, Lombardy Region","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084054333&doi=10.1016%2fj.ejca.2020.04.017&partnerID=40&md5=00fc79f272119bd1f8222282c6fb6395"
"Elective, Non-urgent Procedures and Aesthetic Surgery in the Wake of SARS–COVID-19: Considerations Regarding Safety, Feasibility and Impact on Clinical Management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084847092&doi=10.1007%2fs00266-020-01752-9&partnerID=40&md5=48448cf06a14ee890f1a489b0096719e"
"COVID-19 (Sars-cov 2/Koronavirüs-19) tedavisinde klinikte kullanılan geleneksel Çin tıbbı bitkileri ve kardiyovasküler sisteme etkileri [Traditional Chinese medicine practices used in COVID-19 (Sars-cov 2/Coronavirus-19) treatment in clinic and their effects on the cardiovascular system]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086355435&doi=10.5543%2ftkda.2020.03374&partnerID=40&md5=13ca88b47e02a9b370c1c35cf3133ff2"
"Potential neurological impact of coronaviruses: implications for the novel SARS-CoV-2","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085331194&doi=10.1007%2fs10072-020-04469-4&partnerID=40&md5=db89cc00ca79da95f4f15bca4a302d6b"
"Can probiotics and diet promote beneficial immune modulation and purine control in coronavirus infection?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086335883&doi=10.3390%2fnu12061737&partnerID=40&md5=2898a31de00d8cfa08e8ff71a5b453e8"
"Leadership and early strategic response to the SARS-CoV-2 pandemic at a COVID-19 designated hospital in South Africa","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085751032&doi=10.7196%2fSAMJ.2020V110I6.14809&partnerID=40&md5=396eaf9829f1b003eb3d4222fff6445d"
"Infectivity of human coronavirus in the brain","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085384158&doi=10.1016%2fj.ebiom.2020.102799&partnerID=40&md5=902f67e886e5dd3b713166e84cf8302f"
"Coronavirus disease 2019 (COVID-19): Role of chest CT in diagnosis and management","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85081908747&doi=10.2214%2fAJR.20.22954&partnerID=40&md5=5cbac4ffbbea806532ce4df54a298587"
"COVID-19: a novel coronavirus and a novel challenge for oral healthcare","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084617510&doi=10.1007%2fs00784-020-03291-8&partnerID=40&md5=489b0dd81f5201ac343b36e0e6e9ac31"
"Understanding of COVID-19 based on current evidence","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85080875858&doi=10.1002%2fjmv.25722&partnerID=40&md5=28ab40b04e51511ded0a991412551180"
"Depriving Iron Supply to the Virus Represents a Promising Adjuvant Therapeutic Against Viral Survival","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083675965&doi=10.1007%2fs40588-020-00140-w&partnerID=40&md5=5b0e45ee2a86afbf9fb4f01af1f7a413"
"Impact of coronavirus (COVID-19) on otolaryngologic surgery: Brief commentary","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083190127&doi=10.1002%2fhed.26162&partnerID=40&md5=d97c2d29d8e27101694d8ca11ff9f620"
"A guide for oncologic patient management during covid-19 pandemic: The initial experience of an Italian oncologic hub with exemplificative focus on uro-oncologic patients","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086322356&doi=10.3390%2fcancers12061513&partnerID=40&md5=f8b33824868dbcf903818009e91f8e80"
"COVID-19 and urology: a comprehensive review of the literature","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083268496&doi=10.1111%2fbju.15071&partnerID=40&md5=151bb00bc5296ccd05a26ebf3578f12e"
"The clinical course and its correlated immune status in COVID-19 pneumonia","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083547849&doi=10.1016%2fj.jcv.2020.104361&partnerID=40&md5=87b536b2bb92de1c988523bdd20217f8"
"Prognosis of COVID-19 in Patients with Liver and Kidney Diseases: An Early Systematic Review and Meta-Analysis","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086015978&doi=10.3390%2ftropicalmed5020080&partnerID=40&md5=e36deef87f1bcc9ea974b47cc719dcf8"
"COVID-19: Melatonin as a potential adjuvant treatment","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082653958&doi=10.1016%2fj.lfs.2020.117583&partnerID=40&md5=67b830e67aa6290c61c19bf545ddfa86"
"Special considerations for elderly patients with head and neck cancer during the COVID-19 pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083971567&doi=10.1002%2fhed.26216&partnerID=40&md5=f003ad919c81533ad2cdf50dc329a1bb"
"Coronavirus disease 2019 (COVID-19) in neurology and neurosurgery: A scoping review of the early literature","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084212793&doi=10.1016%2fj.clineuro.2020.105866&partnerID=40&md5=19ce222d634a89997a9bd12d98705227"
"COVID-19 infection in a paucisymptomatic infant: Raising the index of suspicion in epidemic settings","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082957273&doi=10.1002%2fppul.24754&partnerID=40&md5=03465069320645d5c25f7e643c31cf9d"
"Handling of COVID-19 in the emergency department: Field report of the emergency ward of the University Hospital Münster [Umgang mit COVID-19 in der Notaufnahme: Erfahrungsbericht der interdisziplinären Notaufnahme des Universitätsklinikums Münster]","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083994337&doi=10.1007%2fs00063-020-00693-0&partnerID=40&md5=28fc4555539a2000db6058a618343ec1"
"Can atmospheric pollution be considered a co-factor in extremely high level of SARS-CoV-2 lethality in Northern Italy?","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85082726019&doi=10.1016%2fj.envpol.2020.114465&partnerID=40&md5=519bfe4f3f3c04c9553c9ce2e9be4c01"
"Role of Interleukin-6 in Lung Complications in Patients With COVID-19: Therapeutic Implications","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086051820&doi=10.21873%2finvivo.11947&partnerID=40&md5=5e9f629775059b1517fb8432b07388e2"
"Novel coronavirus (covid-19) and dentistry–a comprehensive review of literature","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85086260115&doi=10.3390%2fdj8020053&partnerID=40&md5=c24d86f659b3fb9b657ffc0eb7803edd"
"Best Practice Recommendations for Pediatric Otolaryngology during the COVID-19 Pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85084616630&doi=10.1177%2f0194599820921393&partnerID=40&md5=57f170f6f723fc1247ba1d9a41f8e8fe"
"High-resolution Chest CT Features and Clinical Characteristics of Patients Infected with COVID-19 in Jiangsu, China","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083649590&doi=10.1016%2fj.ijid.2020.04.003&partnerID=40&md5=e32f40e0c1f681bd2184b3e281dee0ce"
"Pulmonary delivery of fenretinide: A possible adjuvant treatment in COVID-19","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85085714549&doi=10.3390%2fijms21113812&partnerID=40&md5=63f4de9ff85e67b6034ffe4fbe3d0631"
"An Invited Commentary on ‘Evidence Based Management Guideline for the COVID-19 pandemic- Review article’","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083823296&doi=10.1016%2fj.ijsu.2020.04.050&partnerID=40&md5=eb5e6c43f896a6a44c2fdd4c55ac4c5c"
"Ongoing Clinical Trials for the Management of the COVID-19 Pandemic","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85083010764&doi=10.1016%2fj.tips.2020.03.006&partnerID=40&md5=c1881231f925560fe0656f0b4c498810"
